OBJECTID,PARK_ID,FACILITYID,DIAMOND_TYPE,DIAMOND_TYPE_FR,FIELD_NAME,FIELD_NAME_FR,BACKSTOP,CENTREFIELD_LENGTH,RIGHTFIELD_LENGTH,WARNING_TRACK,OUTFIELD_FENCE,LINE_FENCE,FENCED_DUGOUT,SCOREBOARD,IRRIGATION,BLEACHERS,SAFETY_NETTING,PLAYERS_BENCHES,LIGHTS,BULL_PEN,MAINTENANCE_LEVEL,ACCESSIBLE,OPEN,MODIFIED_DATE,CREATED_DATE
257,267,33040,T-Ball,tee ball,T-Ball,Terrain de tee ball,baseball,28,25,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
258,768,33130,softball,balle molle,Ball Diamond,Terrain de balle,standard,55,50,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
259,711,3859,softball,balle molle,Ball Diamond,Terrain de balle,baseball,54,52,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
260,797,3884,T-Ball,tee ball,T-Ball Diamond,Terrain de tee ball,standard,75,70,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
261,311,33047,baseball,baseball,Ball Diamond - Baseball,Terrain de balle - Baseball,standard,70,52,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,no/non,yes/oui,yes/oui,yes/oui,yes/oui,no/non,None,None,None,None,None
262,10,33001,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
263,307,33046,softball,balle molle,Ball Diamond,Terrain de balle,baseball,70,65,no/non,yes/oui,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
264,1031,33163,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,yes/oui,yes/oui,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
265,120,3825,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
266,122,4000,softball,balle molle,Ball Diamond,Terrain de balle,baseball,75,70,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
267,384,33067,softball,balle molle,Ball Diamond,Terrain de balle,baseball,75,70,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
268,596,3848,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
269,260,3872,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
270,468,3805,softball,balle molle,Ball Diamond,Terrain de balle,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
271,466,3865,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
272,880,3804,softball,balle molle,Ball Diamond,Terrain de balle,baseball,55,50,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,yes/oui,no/non,no/non,None,None,None,None,None
273,568,3779,softball,balle molle,Ball Diamond,Terrain de balle,baseball,55,50,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,None,None,None,None,None
274,46,33005,softball,balle molle,Ball Diamond,Terrain de balle,baseball,75,70,yes/oui,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
275,970,33157,softball,balle molle,Ball Diamond A,Terrain de balle A,baseball,75,70,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
276,970,33158,T-Ball,tee ball,T-Ball,Terrain de tee ball,standard,0,0,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
277,348,33061,baseball,baseball,Ball Diamond - Upper Field Baseball,Terrain de balle - Terrain supérieur baseball,baseball,0,0,yes/oui,no/non,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
278,348,33014,softball,balle molle,Ball Diamond - Lower Field Softball,Terrain de balle - Terrain inférieur de balle mol*,baseball,69,63,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
279,1182,33191,softball,balle molle,Ball Diamond,Terrain de balle,baseball,60,65,no/non,no/non,yes/oui,no/non,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
280,170,3821,softball,balle molle,Ball Diamond,Terrain de balle,baseball,50,55,no/non,no/non,no/non,no/non,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
281,798,4024,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,70,60,yes/oui,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,yes/oui,yes/oui,yes/oui,no/non,None,None,None,None,None
282,76,3889,softball,balle molle,Ball Diamond 01,Terrain de balle 01,baseball,70,60,no/non,no/non,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
283,658,3875,softball,balle molle,Ball Diamond,Terrain de balle,baseball,75,70,no/non,yes/oui,yes/oui,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
284,1191,33194,softball,balle molle,Ball Diamond - East,Terrain de balle - Est,baseball,65,60,no/non,no/non,no/non,yes/oui,no/non,no/non,no/non,no/non,yes/oui,no/non,no/non,None,None,None,None,None
285,1207,33197,baseball,baseball,Hamilton Yards Baseball Diamond,Terrain de baseball Hamilton Yards,standard,106,98,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,yes/oui,None,None,None,None,None
286,1207,33198,softball,balle molle,Hamilton Yards Softball Diamond,Terrain de balle molle Hamilton Yards,baseball,75,70,yes/oui,yes/oui,no/non,yes/oui,no/non,yes/oui,no/non,no/non,yes/oui,yes/oui,no/non,None,None,None,None,None
287,449,33080,softball,balle molle,Ball Diamond - Baseball,Terrain de balle - Baseball,baseball,95,90,no/non,yes/oui,no/non,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
288,1109,4048,baseball,baseball,Ball Diamond 04 - Baseball,Terrain de balle 04 - Baseball,baseball,106,98,yes/oui,yes/oui,yes/oui,yes/oui,no/non,no/non,yes/oui,no/non,yes/oui,no/non,no/non,None,None,None,None,None
